Date,Campaign Name,Spend,7 Day Total Sales,Clicks,Impressions
"Apr 21, 2026",Skillets - Broad,$70.33,$218.83,78,"3,223"
"Apr 21, 2026",Knives - Exact,$68.83,$193.96,64,"2,572"
"Apr 21, 2026",Knives - Broad,$61.12,$104.64,110,"5,699"
"Apr 21, 2026",Boards - Exact,$60.36,$363.37,61,"2,025"
"Apr 21, 2026",Coffee - Exact,$34.85,$102.53,47,"2,350"
"Apr 21, 2026",Coffee - Broad,$38.58,$100.79,35,"1,848"
"Apr 21, 2026",Catalog - Auto,$137.13,$223.68,233,"12,434"
"Apr 22, 2026",Skillets - Exact,$123.77,$449.18,201,"7,591"
"Apr 22, 2026",Skillets - Broad,$93.74,$150.97,95,"5,582"
"Apr 22, 2026",Knives - Exact,$99.26,$402.86,175,"6,317"
"Apr 22, 2026",Knives - Broad,$92.48,$236.85,114,"4,522"
"Apr 22, 2026",Boards - Exact,$66.92,$154.95,97,"3,780"
"Apr 22, 2026",Coffee - Exact,$49.65,$209.27,49,"1,700"
"Apr 22, 2026",Coffee - Broad,$37.59,$87.72,49,"2,046"
"Apr 22, 2026",Catalog - Auto,$273.59,$370.53,291,"16,065"
"Apr 23, 2026",Skillets - Exact,$108.06,$322.35,133,"7,354"
"Apr 23, 2026",Skillets - Broad,$69.89,$246.50,119,"6,214"
"Apr 23, 2026",Knives - Exact,$103.39,$432.10,117,"3,445"
"Apr 23, 2026",Knives - Broad,$72.22,$128.21,99,"5,705"
"Apr 23, 2026",Boards - Exact,$63.77,$142.93,78,"2,627"
"Apr 23, 2026",Coffee - Exact,$34.00,$162.97,33,"1,516"
"Apr 23, 2026",Coffee - Broad,$38.03,$68.29,49,"2,730"
"Apr 23, 2026",Catalog - Auto,$129.95,$181.06,203,"8,232"
"Apr 24, 2026",Skillets - Exact,$159.66,$463.04,175,"5,431"
"Apr 24, 2026",Skillets - Broad,$67.94,$107.58,99,"4,578"
"Apr 24, 2026",Knives - Exact,$94.73,$426.21,93,"5,366"
"Apr 24, 2026",Knives - Broad,$46.48,$106.55,68,"3,123"
"Apr 24, 2026",Boards - Exact,$47.89,$237.94,74,"4,301"
"Apr 24, 2026",Coffee - Exact,$56.08,$166.24,57,"1,770"
"Apr 24, 2026",Coffee - Broad,$31.95,$80.69,51,"2,535"
"Apr 24, 2026",Catalog - Auto,$169.73,$279.15,202,"6,040"
"Apr 25, 2026",Skillets - Exact,$96.60,$276.59,108,"3,187"
"Apr 25, 2026",Skillets - Broad,$74.01,$137.76,81,"4,415"
"Apr 25, 2026",Knives - Exact,$80.93,$338.32,93,"3,533"
"Apr 25, 2026",Knives - Broad,$53.35,$122.12,52,"1,789"
"Apr 25, 2026",Boards - Exact,$48.72,$145.98,63,"3,444"
"Apr 25, 2026",Coffee - Exact,$44.99,$167.29,46,"2,034"
"Apr 25, 2026",Coffee - Broad,$33.81,$53.50,36,"1,366"
"Apr 25, 2026",Catalog - Auto,$105.01,$202.39,118,"3,568"
"Apr 26, 2026",Skillets - Exact,$103.80,$314.19,115,"5,107"
"Apr 26, 2026",Skillets - Broad,$75.47,$160.57,80,"4,330"
"Apr 26, 2026",Knives - Exact,$97.95,$358.91,94,"2,885"
"Apr 26, 2026",Knives - Broad,$52.17,$160.81,60,"2,097"
"Apr 26, 2026",Boards - Exact,$59.22,$184.75,80,"2,680"
"Apr 26, 2026",Coffee - Exact,$45.69,$161.78,55,"3,173"
"Apr 26, 2026",Coffee - Broad,$33.17,$77.06,31,"1,679"
"Apr 26, 2026",Catalog - Auto,$219.37,$310.18,244,"13,429"
"Apr 27, 2026",Skillets - Exact,$103.45,$481.60,108,"5,338"
"Apr 27, 2026",Skillets - Broad,$88.48,$260.43,90,"4,444"
"Apr 27, 2026",Knives - Exact,$98.42,$300.30,117,"5,013"
"Apr 27, 2026",Knives - Broad,$52.26,$78.81,63,"2,019"
"Apr 27, 2026",Boards - Exact,$33.49,$129.63,45,"1,773"
"Apr 27, 2026",Coffee - Exact,$78.02,$193.93,101,"5,209"
"Apr 27, 2026",Coffee - Broad,$37.48,$127.45,64,"1,862"
"Apr 27, 2026",Catalog - Auto,$119.59,$260.28,135,"7,156"
"Apr 28, 2026",Skillets - Exact,$107.95,$342.56,116,"6,343"
"Apr 28, 2026",Skillets - Broad,$55.97,$219.99,64,"2,723"
"Apr 28, 2026",Knives - Exact,$89.94,$291.55,127,"6,622"
"Apr 28, 2026",Knives - Broad,$58.96,$106.88,68,"3,968"
"Apr 28, 2026",Boards - Exact,$37.08,$123.15,39,"1,445"
"Apr 28, 2026",Coffee - Exact,$56.27,$205.25,82,"3,209"
"Apr 28, 2026",Coffee - Broad,$42.48,$92.76,42,"2,073"
"Apr 28, 2026",Catalog - Auto,$135.52,$227.04,204,"6,880"
"Apr 29, 2026",Skillets - Exact,$76.30,$379.05,73,"2,103"
"Apr 29, 2026",Skillets - Broad,$68.04,$151.27,62,"2,203"
"Apr 29, 2026",Knives - Exact,$107.20,$320.69,125,"4,403"
"Apr 29, 2026",Knives - Broad,$47.27,$86.46,84,"2,574"
"Apr 29, 2026",Boards - Exact,$33.94,$119.07,39,"2,034"
"Apr 29, 2026",Coffee - Exact,$66.04,$161.81,61,"2,406"
"Apr 29, 2026",Coffee - Broad,$26.64,$68.46,27,974
"Apr 29, 2026",Catalog - Auto,$135.44,$209.28,125,"7,119"
"Apr 30, 2026",Skillets - Exact,$99.15,$479.14,95,"4,455"
"Apr 30, 2026",Skillets - Broad,$51.37,$126.72,86,"2,705"
"Apr 30, 2026",Knives - Exact,$92.85,$224.67,99,"4,789"
"Apr 30, 2026",Knives - Broad,$54.34,$99.08,62,"2,977"
"Apr 30, 2026",Boards - Exact,$39.33,$159.78,41,"1,244"
"Apr 30, 2026",Coffee - Exact,$41.04,$177.48,59,"3,176"
"Apr 30, 2026",Coffee - Broad,$31.91,$88.02,30,"1,186"
"Apr 30, 2026",Catalog - Auto,$144.32,$224.00,136,"6,539"
"May 01, 2026",Skillets - Exact,$104.44,$375.26,174,"8,067"
"May 01, 2026",Skillets - Broad,$71.84,$135.80,71,"2,584"
"May 01, 2026",Knives - Exact,$98.14,$358.13,90,"3,942"
"May 01, 2026",Knives - Broad,$62.54,$80.11,61,"2,168"
"May 01, 2026",Boards - Exact,$35.13,$127.30,32,"1,873"
"May 01, 2026",Coffee - Exact,$58.06,$220.43,66,"2,429"
"May 01, 2026",Coffee - Broad,$34.74,$68.31,41,"1,342"
"May 01, 2026",Catalog - Auto,$160.35,$158.46,178,"5,571"
"May 02, 2026",Skillets - Exact,$97.07,$396.64,129,"6,252"
"May 02, 2026",Skillets - Broad,$66.69,$133.79,72,"2,339"
"May 02, 2026",Knives - Exact,$73.20,$287.11,80,"3,665"
"May 02, 2026",Knives - Broad,$72.58,$163.11,122,"5,885"
"May 02, 2026",Boards - Exact,$36.82,$133.33,47,"2,396"
"May 02, 2026",Coffee - Exact,$53.59,$173.49,85,"4,236"
"May 02, 2026",Coffee - Broad,$63.85,$103.07,67,"2,012"
"May 02, 2026",Catalog - Auto,$153.66,$317.04,154,"8,521"
"May 03, 2026",Skillets - Exact,$116.54,$398.49,119,"3,854"
"May 03, 2026",Skillets - Broad,$79.18,$187.82,75,"3,630"
"May 03, 2026",Knives - Exact,$117.17,$405.55,158,"8,100"
"May 03, 2026",Knives - Broad,$55.89,$129.66,85,"4,258"
"May 03, 2026",Boards - Exact,$45.33,$143.34,42,"1,857"
"May 03, 2026",Coffee - Exact,$46.14,$318.60,61,"3,549"
"May 03, 2026",Coffee - Broad,$31.32,$78.92,46,"1,364"
"May 03, 2026",Catalog - Auto,$114.82,$196.47,130,"6,654"
"May 04, 2026",Skillets - Exact,$90.26,$409.46,84,"4,350"
"May 04, 2026",Skillets - Broad,$63.23,$106.01,93,"3,678"
"May 04, 2026",Knives - Exact,$66.32,$295.32,67,"3,953"
"May 04, 2026",Knives - Broad,$74.85,$121.73,82,"2,360"
"May 04, 2026",Boards - Exact,$47.87,$191.21,50,"1,634"
"May 04, 2026",Coffee - Exact,$45.63,$206.94,44,"1,933"
"May 04, 2026",Coffee - Broad,$31.09,$76.18,47,"2,004"
"May 04, 2026",Catalog - Auto,$108.90,$154.17,170,"8,423"
"May 05, 2026",Skillets - Exact,$78.22,$261.59,99,"2,924"
"May 05, 2026",Skillets - Broad,$54.61,$125.37,72,"3,766"
"May 05, 2026",Knives - Exact,$76.43,$214.81,129,"6,670"
"May 05, 2026",Knives - Broad,$63.86,$154.53,62,"2,289"
"May 05, 2026",Boards - Exact,$35.35,$117.76,41,"1,676"
"May 05, 2026",Coffee - Exact,$67.29,$294.01,71,"2,906"
"May 05, 2026",Coffee - Broad,$32.16,$88.89,56,"3,284"
"May 05, 2026",Catalog - Auto,$133.44,$229.35,241,"13,356"
"May 06, 2026",Skillets - Exact,$72.68,$464.54,114,"4,826"
"May 06, 2026",Skillets - Broad,$54.48,$94.92,93,"4,240"
"May 06, 2026",Knives - Exact,$78.01,$382.70,99,"3,257"
"May 06, 2026",Knives - Broad,$38.82,$92.72,63,"3,735"
"May 06, 2026",Boards - Exact,$38.03,$130.88,61,"3,182"
"May 06, 2026",Coffee - Exact,$41.73,$186.58,47,"2,539"
"May 06, 2026",Coffee - Broad,$36.07,$64.72,36,"1,010"
"May 06, 2026",Catalog - Auto,$86.84,$169.91,145,"7,986"
"May 07, 2026",Skillets - Exact,$87.44,$522.43,79,"3,431"
"May 07, 2026",Skillets - Broad,$42.14,$98.59,42,"1,499"
"May 07, 2026",Knives - Exact,$73.42,$352.65,68,"2,553"
"May 07, 2026",Knives - Broad,$47.43,$145.87,73,"2,224"
"May 07, 2026",Boards - Exact,$51.91,$170.28,79,"3,785"
"May 07, 2026",Coffee - Exact,$49.02,$187.62,64,"2,972"
"May 07, 2026",Coffee - Broad,$29.57,$68.22,29,"1,429"
"May 07, 2026",Catalog - Auto,$112.51,$239.97,180,"10,550"
"May 08, 2026",Skillets - Exact,$92.09,$266.22,164,"7,762"
"May 08, 2026",Skillets - Broad,$48.97,$81.94,82,"2,938"
"May 08, 2026",Knives - Exact,$69.98,$321.19,73,"2,726"
"May 08, 2026",Knives - Broad,$40.40,$90.17,58,"2,834"
"May 08, 2026",Boards - Exact,$34.07,$173.72,45,"2,332"
"May 08, 2026",Coffee - Exact,$36.68,$138.41,37,"1,163"
"May 08, 2026",Coffee - Broad,$51.84,$94.59,55,"2,974"
"May 08, 2026",Catalog - Auto,$100.80,$176.38,110,"3,867"
"May 09, 2026",Skillets - Exact,$88.30,$336.02,132,"5,282"
"May 09, 2026",Skillets - Broad,$45.68,$115.62,67,"2,135"
"May 09, 2026",Knives - Exact,$77.88,$282.12,118,"5,601"
"May 09, 2026",Knives - Broad,$43.13,$97.10,74,"3,028"
"May 09, 2026",Boards - Exact,$41.10,$220.54,44,"2,262"
"May 09, 2026",Coffee - Exact,$34.22,$115.77,36,"1,073"
"May 09, 2026",Coffee - Broad,$34.34,$83.01,47,"1,890"
"May 09, 2026",Catalog - Auto,$111.89,$217.10,103,"3,459"
"May 10, 2026",Skillets - Exact,$91.46,$355.20,118,"6,643"
"May 10, 2026",Skillets - Broad,$74.19,$149.94,87,"3,685"
"May 10, 2026",Knives - Exact,$67.03,$313.64,63,"2,764"
"May 10, 2026",Knives - Broad,$57.85,$132.45,58,"2,041"
"May 10, 2026",Boards - Exact,$43.49,$202.09,42,"1,188"
"May 10, 2026",Coffee - Exact,$31.63,$161.82,31,"1,825"
"May 10, 2026",Coffee - Broad,$37.93,$132.47,58,"2,811"
"May 10, 2026",Catalog - Auto,$83.94,$173.80,83,"3,359"
"May 11, 2026",Skillets - Exact,$82.54,$372.14,119,"5,991"
"May 11, 2026",Skillets - Broad,$33.19,$104.68,54,"1,676"
"May 11, 2026",Knives - Exact,$75.00,$421.59,89,"3,917"
"May 11, 2026",Knives - Broad,$46.91,$113.49,80,"4,610"
"May 11, 2026",Boards - Exact,$28.36,$140.23,51,"2,711"
"May 11, 2026",Coffee - Exact,$35.30,$167.28,38,"1,368"
"May 11, 2026",Coffee - Broad,$22.37,$46.88,22,"1,223"
"May 11, 2026",Catalog - Auto,$115.69,$282.81,169,"5,395"
"May 12, 2026",Skillets - Exact,$83.29,$396.80,123,"6,853"
"May 12, 2026",Skillets - Broad,$34.70,$93.17,60,"3,437"
"May 12, 2026",Knives - Exact,$80.10,$300.51,144,"8,168"
"May 12, 2026",Knives - Broad,$37.83,$88.12,41,"2,193"
"May 12, 2026",Boards - Exact,$40.09,$178.64,59,"2,034"
"May 12, 2026",Coffee - Exact,$28.06,$129.71,31,"1,571"
"May 12, 2026",Coffee - Broad,$25.86,$74.76,35,"1,942"
"May 12, 2026",Catalog - Auto,$130.74,$206.04,125,"4,511"
"May 13, 2026",Skillets - Exact,$95.59,$311.18,111,"4,575"
"May 13, 2026",Skillets - Broad,$35.70,$98.30,53,"2,390"
"May 13, 2026",Knives - Exact,$75.49,$334.90,125,"7,387"
"May 13, 2026",Knives - Broad,$43.60,$98.56,44,"1,948"
"May 13, 2026",Boards - Exact,$44.93,$147.76,54,"1,866"
"May 13, 2026",Coffee - Exact,$36.99,$173.62,52,"1,910"
"May 13, 2026",Coffee - Broad,$26.88,$59.77,25,883
"May 13, 2026",Catalog - Auto,$116.10,$151.34,161,"4,691"
"May 14, 2026",Skillets - Exact,$88.56,$237.16,98,"4,465"
"May 14, 2026",Skillets - Broad,$50.96,$176.01,51,"2,222"
"May 14, 2026",Knives - Exact,$70.86,$249.64,73,"2,358"
"May 14, 2026",Knives - Broad,$49.58,$89.01,61,"2,587"
"May 14, 2026",Boards - Exact,$32.79,$104.45,58,"1,643"
"May 14, 2026",Coffee - Exact,$27.85,$240.65,42,"1,893"
"May 14, 2026",Coffee - Broad,$32.52,$116.98,29,"1,124"
"May 14, 2026",Catalog - Auto,$101.49,$120.78,107,"5,874"
"May 15, 2026",Skillets - Exact,$64.67,$288.17,91,"2,583"
"May 15, 2026",Skillets - Broad,$65.13,$178.77,73,"4,284"
"May 15, 2026",Knives - Exact,$81.62,$257.01,110,"4,259"
"May 15, 2026",Knives - Broad,$42.76,$134.56,56,"1,819"
"May 15, 2026",Boards - Exact,$38.63,$185.31,53,"1,764"
"May 15, 2026",Coffee - Exact,$22.64,$124.47,23,"1,167"
"May 15, 2026",Coffee - Broad,$33.17,$71.57,46,"1,519"
"May 15, 2026",Catalog - Auto,$100.12,$140.76,154,"5,883"
"May 16, 2026",Skillets - Exact,$52.93,$247.95,92,"3,052"
"May 16, 2026",Skillets - Broad,$43.40,$179.50,48,"2,561"
"May 16, 2026",Knives - Exact,$61.32,$320.28,95,"3,526"
"May 16, 2026",Knives - Broad,$43.83,$72.88,65,"2,089"
"May 16, 2026",Boards - Exact,$30.10,$147.16,29,"1,416"
"May 16, 2026",Coffee - Exact,$28.12,$129.71,29,915
"May 16, 2026",Coffee - Broad,$18.82,$60.37,21,939
"May 16, 2026",Catalog - Auto,$110.87,$202.90,134,"6,427"
"May 17, 2026",Skillets - Exact,$64.41,$206.74,79,"3,821"
"May 17, 2026",Skillets - Broad,$53.32,$148.39,56,"1,570"
"May 17, 2026",Knives - Exact,$55.67,$191.04,71,"3,895"
"May 17, 2026",Knives - Broad,$32.58,$92.38,42,"2,165"
"May 17, 2026",Boards - Exact,$24.19,$110.04,29,"1,566"
"May 17, 2026",Coffee - Exact,$32.66,$171.80,30,"1,221"
"May 17, 2026",Coffee - Broad,$24.13,$47.93,39,"1,747"
"May 17, 2026",Catalog - Auto,$94.50,$197.66,95,"3,174"
"May 18, 2026",Skillets - Exact,$52.90,$286.69,81,"4,129"
"May 18, 2026",Skillets - Broad,$60.59,$139.89,89,"2,869"
"May 18, 2026",Knives - Exact,$61.76,$240.68,62,"3,119"
"May 18, 2026",Knives - Broad,$41.15,$97.02,49,"2,418"
"May 18, 2026",Boards - Exact,$26.62,$125.84,29,"1,618"
"May 18, 2026",Coffee - Exact,$34.99,$166.73,32,"1,039"
"May 18, 2026",Coffee - Broad,$18.12,$72.33,18,"1,043"
"May 18, 2026",Catalog - Auto,$80.26,$166.20,113,"4,346"
"May 19, 2026",Skillets - Exact,$83.31,$227.42,111,"4,434"
"May 19, 2026",Skillets - Broad,$40.51,$158.27,39,"1,105"
"May 19, 2026",Knives - Exact,$51.48,$219.50,60,"2,545"
"May 19, 2026",Knives - Broad,$33.79,$127.07,50,"1,545"
"May 19, 2026",Boards - Exact,$30.51,$139.02,42,"1,191"
"May 19, 2026",Coffee - Exact,$38.31,$242.46,50,"2,807"
"May 19, 2026",Coffee - Broad,$33.91,$71.37,33,"1,512"
"May 19, 2026",Catalog - Auto,$111.78,$210.01,120,"4,751"
"May 20, 2026",Skillets - Exact,$55.32,$258.40,55,"2,106"
"May 20, 2026",Skillets - Broad,$45.55,$112.17,43,"1,216"
"May 20, 2026",Knives - Exact,$62.54,$285.99,67,"2,897"
"May 20, 2026",Knives - Broad,$39.27,$91.00,53,"2,080"
"May 20, 2026",Boards - Exact,$43.55,$132.44,44,"1,680"
"May 20, 2026",Coffee - Exact,$39.36,$148.13,45,"1,800"
"May 20, 2026",Coffee - Broad,$26.35,$49.12,24,"1,368"
"May 20, 2026",Catalog - Auto,$100.12,$190.78,158,"6,971"
"May 21, 2026",Skillets - Exact,$83.04,$322.30,126,"4,415"
"May 21, 2026",Skillets - Broad,$41.31,$85.92,43,"1,573"
"May 21, 2026",Knives - Exact,$56.98,$153.51,64,"2,228"
"May 21, 2026",Knives - Broad,$34.67,$90.79,57,"2,654"
"May 21, 2026",Boards - Exact,$36.72,$79.62,54,"3,151"
"May 21, 2026",Coffee - Exact,$53.69,$163.44,66,"1,849"
"May 21, 2026",Coffee - Broad,$24.60,$76.23,26,"1,251"
"May 21, 2026",Catalog - Auto,$88.53,$188.32,90,"3,733"
"May 22, 2026",Skillets - Exact,$87.56,$459.10,101,"4,481"
"May 22, 2026",Skillets - Broad,$32.77,$96.40,43,"1,217"
"May 22, 2026",Knives - Exact,$51.79,$230.26,60,"3,032"
"May 22, 2026",Knives - Broad,$47.24,$92.15,85,"2,542"
"May 22, 2026",Boards - Exact,$36.31,$173.31,38,"1,870"
"May 22, 2026",Coffee - Exact,$44.49,$189.71,46,"2,374"
"May 22, 2026",Coffee - Broad,$29.54,$64.41,39,"1,750"
"May 22, 2026",Catalog - Auto,$94.62,$224.05,134,"7,103"
"May 23, 2026",Skillets - Exact,$86.43,$249.66,112,"4,209"
"May 23, 2026",Skillets - Broad,$49.32,$177.22,67,"2,548"
"May 23, 2026",Knives - Exact,$67.92,$331.07,88,"2,570"
"May 23, 2026",Knives - Broad,$43.86,$91.08,40,"2,285"
"May 23, 2026",Boards - Exact,$36.67,$113.28,51,"2,878"
"May 23, 2026",Coffee - Exact,$37.90,$156.15,36,"1,972"
"May 23, 2026",Coffee - Broad,$23.93,$60.85,34,"1,279"
"May 23, 2026",Catalog - Auto,$103.46,$198.41,145,"7,728"
"May 24, 2026",Skillets - Exact,$108.69,$337.52,106,"5,016"
"May 24, 2026",Skillets - Broad,$43.60,$95.95,69,"3,575"
"May 24, 2026",Knives - Exact,$79.21,$336.37,72,"3,563"
"May 24, 2026",Knives - Broad,$29.03,$106.33,26,894
"May 24, 2026",Boards - Exact,$34.75,$138.44,33,"1,451"
"May 24, 2026",Coffee - Exact,$35.63,$187.76,36,"1,983"
"May 24, 2026",Coffee - Broad,$21.39,$50.65,23,"1,188"
"May 24, 2026",Catalog - Auto,$104.99,$156.46,96,"3,441"
"May 25, 2026",Skillets - Exact,$59.30,$224.29,69,"3,851"
"May 25, 2026",Skillets - Broad,$42.20,$120.50,68,"3,434"
"May 25, 2026",Knives - Exact,$62.68,$281.75,76,"3,520"
"May 25, 2026",Knives - Broad,$25.25,$113.17,24,938
"May 25, 2026",Boards - Exact,$33.03,$97.53,42,"2,261"
"May 25, 2026",Coffee - Exact,$37.24,$136.65,42,"1,469"
"May 25, 2026",Coffee - Broad,$26.93,$47.44,41,"1,635"
"May 25, 2026",Catalog - Auto,$95.24,$183.84,93,"4,258"
"May 26, 2026",Skillets - Exact,$78.78,$411.70,74,"3,503"
"May 26, 2026",Skillets - Broad,$46.52,$101.46,49,"2,583"
"May 26, 2026",Knives - Exact,$45.84,$228.83,42,"1,702"
"May 26, 2026",Knives - Broad,$31.77,$82.02,36,"1,422"
"May 26, 2026",Boards - Exact,$27.12,$117.47,33,"1,516"
"May 26, 2026",Coffee - Exact,$32.66,$171.01,35,"1,524"
"May 26, 2026",Coffee - Broad,$30.03,$59.81,31,"1,685"
"May 26, 2026",Catalog - Auto,$93.26,$145.33,100,"3,047"
"May 27, 2026",Skillets - Exact,$62.47,$247.81,79,"3,471"
"May 27, 2026",Skillets - Broad,$67.61,$175.33,120,"3,788"
"May 27, 2026",Knives - Exact,$52.06,$154.65,53,"2,443"
"May 27, 2026",Knives - Broad,$41.01,$107.27,73,"3,637"
"May 27, 2026",Boards - Exact,$39.16,$159.17,39,"2,045"
"May 27, 2026",Coffee - Exact,$34.16,$140.48,38,"1,238"
"May 27, 2026",Coffee - Broad,$30.93,$65.15,29,"1,347"
"May 27, 2026",Catalog - Auto,$117.11,$209.33,147,"4,371"
"May 28, 2026",Skillets - Exact,$85.85,$335.17,86,"4,960"
"May 28, 2026",Skillets - Broad,$47.54,$123.96,54,"1,875"
"May 28, 2026",Knives - Exact,$55.18,$216.88,79,"3,493"
"May 28, 2026",Knives - Broad,$40.01,$101.39,47,"1,782"
"May 28, 2026",Boards - Exact,$30.09,$164.30,50,"1,429"
"May 28, 2026",Coffee - Exact,$35.86,$165.75,54,"2,244"
"May 28, 2026",Coffee - Broad,$28.73,$91.97,35,"1,105"
"May 28, 2026",Catalog - Auto,$95.85,$214.29,108,"3,038"
"May 29, 2026",Skillets - Exact,$83.68,$310.78,101,"3,790"
"May 29, 2026",Skillets - Broad,$60.26,$122.75,57,"2,364"
"May 29, 2026",Knives - Exact,$60.65,$252.05,55,"2,629"
"May 29, 2026",Knives - Broad,$52.70,$108.06,51,"1,565"
"May 29, 2026",Boards - Exact,$30.75,$124.34,37,"2,096"
"May 29, 2026",Coffee - Exact,$38.92,$121.38,51,"2,701"
"May 29, 2026",Coffee - Broad,$32.09,$83.25,41,"1,969"
"May 29, 2026",Catalog - Auto,$77.23,$170.67,138,"6,977"
"May 30, 2026",Skillets - Exact,$86.31,$280.27,113,"3,886"
"May 30, 2026",Skillets - Broad,$61.80,$148.46,90,"4,171"
"May 30, 2026",Knives - Exact,$72.69,$386.92,94,"2,833"
"May 30, 2026",Knives - Broad,$53.96,$131.36,81,"4,591"
"May 30, 2026",Boards - Exact,$45.40,$187.80,45,"2,190"
"May 30, 2026",Coffee - Exact,$39.75,$156.96,64,"1,934"
"May 30, 2026",Coffee - Broad,$20.26,$58.93,29,"1,230"
"May 30, 2026",Catalog - Auto,$124.76,$177.05,119,"6,640"
"May 31, 2026",Skillets - Exact,$106.36,$445.46,116,"6,111"
"May 31, 2026",Skillets - Broad,$84.27,$213.40,130,"6,205"
"May 31, 2026",Knives - Exact,$78.99,$296.85,90,"2,764"
"May 31, 2026",Knives - Broad,$44.08,$122.81,51,"2,705"
"May 31, 2026",Boards - Exact,$42.13,$143.00,39,"1,306"
"May 31, 2026",Coffee - Exact,$51.99,$178.91,59,"3,449"
"May 31, 2026",Coffee - Broad,$27.85,$37.49,34,"1,927"
"May 31, 2026",Catalog - Auto,$97.32,$156.39,107,"3,371"
"Jun 01, 2026",Skillets - Exact,$92.12,$476.26,157,"6,128"
"Jun 01, 2026",Skillets - Broad,$55.32,$155.91,74,"3,706"
"Jun 01, 2026",Knives - Exact,$68.68,$286.39,63,"3,629"
"Jun 01, 2026",Knives - Broad,$38.07,$83.56,39,"1,395"
"Jun 01, 2026",Boards - Exact,$47.59,$127.70,62,"2,840"
"Jun 01, 2026",Coffee - Exact,$49.39,$164.13,73,"4,212"
"Jun 01, 2026",Coffee - Broad,$35.02,$79.31,33,"1,340"
"Jun 01, 2026",Catalog - Auto,$140.62,$179.29,138,"5,349"
"Jun 02, 2026",Skillets - Exact,$93.36,$419.55,142,"6,834"
"Jun 02, 2026",Skillets - Broad,$57.35,$169.19,56,"2,150"
"Jun 02, 2026",Knives - Exact,$59.84,$337.12,71,"2,950"
"Jun 02, 2026",Knives - Broad,$46.60,$135.81,50,"2,638"
"Jun 02, 2026",Boards - Exact,$45.39,$172.33,75,"3,964"
"Jun 02, 2026",Coffee - Exact,$47.42,$176.51,58,"2,424"
"Jun 02, 2026",Coffee - Broad,$30.30,$106.62,27,876
"Jun 02, 2026",Catalog - Auto,$104.13,$149.79,104,"4,963"
"Jun 03, 2026",Skillets - Exact,$97.17,$311.84,121,"4,270"
"Jun 03, 2026",Skillets - Broad,$57.01,$122.12,54,"2,775"
"Jun 03, 2026",Knives - Exact,$74.92,$364.61,121,"4,834"
"Jun 03, 2026",Knives - Broad,$42.77,$88.87,43,"1,485"
"Jun 03, 2026",Boards - Exact,$54.34,$188.62,86,"4,016"
"Jun 03, 2026",Coffee - Exact,$45.16,$190.44,48,"2,818"
"Jun 03, 2026",Coffee - Broad,$30.43,$121.86,38,"2,168"
"Jun 03, 2026",Catalog - Auto,$101.88,$223.79,110,"3,915"
"Jun 04, 2026",Skillets - Exact,$87.98,$536.49,99,"3,294"
"Jun 04, 2026",Skillets - Broad,$57.14,$97.99,63,"3,046"
"Jun 04, 2026",Knives - Exact,$90.21,$398.69,86,"3,915"
"Jun 04, 2026",Knives - Broad,$44.75,$124.13,44,"2,339"
"Jun 04, 2026",Boards - Exact,$44.15,$166.76,60,"2,636"
"Jun 04, 2026",Coffee - Exact,$38.41,$148.65,56,"2,867"
"Jun 04, 2026",Coffee - Broad,$32.62,$104.90,51,"1,976"
"Jun 04, 2026",Catalog - Auto,$131.75,$190.91,136,"5,793"
"Jun 05, 2026",Skillets - Exact,$123.77,$418.87,132,"7,888"
"Jun 05, 2026",Skillets - Broad,$62.42,$88.79,69,"2,583"
"Jun 05, 2026",Knives - Exact,$71.62,$221.56,118,"4,044"
"Jun 05, 2026",Knives - Broad,$43.37,$91.40,44,"2,568"
"Jun 05, 2026",Boards - Exact,$52.46,$230.04,54,"1,680"
"Jun 05, 2026",Coffee - Exact,$42.32,$112.21,42,"2,270"
"Jun 05, 2026",Coffee - Broad,$31.96,$62.87,37,"2,016"
"Jun 05, 2026",Catalog - Auto,$174.38,$174.84,159,"8,903"
"Jun 06, 2026",Skillets - Exact,$106.11,$329.34,157,"8,297"
"Jun 06, 2026",Skillets - Broad,$59.55,$168.87,67,"3,759"
"Jun 06, 2026",Knives - Exact,$71.06,$298.67,91,"2,962"
"Jun 06, 2026",Knives - Broad,$48.68,$142.44,56,"3,325"
"Jun 06, 2026",Boards - Exact,$55.17,$208.63,59,"3,220"
"Jun 06, 2026",Coffee - Exact,$53.21,$342.33,82,"3,909"
"Jun 06, 2026",Coffee - Broad,$38.67,$85.50,39,"1,114"
"Jun 06, 2026",Catalog - Auto,$144.14,$292.76,204,"5,939"
"Jun 07, 2026",Skillets - Exact,$98.71,$280.16,89,"4,542"
"Jun 07, 2026",Skillets - Broad,$82.62,$187.78,79,"3,525"
"Jun 07, 2026",Knives - Exact,$73.08,$231.41,66,"2,393"
"Jun 07, 2026",Knives - Broad,$66.89,$191.92,87,"4,444"
"Jun 07, 2026",Boards - Exact,$44.74,$128.39,45,"1,300"
"Jun 07, 2026",Coffee - Exact,$45.77,$163.72,54,"2,371"
"Jun 07, 2026",Coffee - Broad,$26.99,$78.08,42,"1,597"
"Jun 07, 2026",Catalog - Auto,$127.73,$244.02,196,"9,532"
"Jun 08, 2026",Skillets - Exact,$130.18,$588.22,159,"9,183"
"Jun 08, 2026",Skillets - Broad,$77.50,$189.54,83,"2,894"
